review_text,review_star
"I was a terrible purchase. I saved up my money to buy this and wasted every penny. I needed a new phone because my phone battery was damage and drained within seconds. Then when I buy this one, and not only did it have a cracked screen, but It also has battery issues. I cannot take it off the charger without it dying within seconds. I emailed you guys to get a refund or a replacement but was ignored. I usually always have nothing but decent things to say about amazon and my purchases, but this was extremely poor service.",1.0 out of 5 stars
Still working fine even after going thru a wash cycle!,4.0 out of 5 stars
"I bought this for my 13 year old daughter and she was so excited to get it.  Since the beginning the signal was incredibly weak ( I have other Iphones that the signals are fine where I live) like something was wrong with the attenna.  Now 3 months later, despite her taking great care of it and it still looking like new the phone is inoperable and will not turn on but only flashes when charging.  I understand that it was a used phone but for the cost and for it only to last 3 months is a bit ridiculous.",2.0 out of 5 stars
"Phone was unlocked upon purchase and worked fine until a restore caused it to restore to its locked status. SIM card no longer works in it. From the best I can tell, the provider unlocked the phone through hacking methods. Do not buy,",1.0 out of 5 stars
Positive:,4.0 out of 5 stars
You sold me a phone with a dead battery in it an iPhone 5 that I spent over $200 on the product was for an autistic teenager now after I get his arm fixed from him doing a massive fit because the battery only last an hour at a f****** time I will make sure you get it back are we clear on this thank you,1.0 out of 5 stars
"It doesn't work, half my screen stops working randomly it turns off at 75% it crashes for no reason it drops my calls my internet won't work I don't receive calls/ text it freezes for hours at a time I can't hang up calls and it won't let me delete things when I delet pictures or apps it re downloads it I thought that was weird it types things or opens them whe in not even touching my screen",1.0 out of 5 stars
"It works great, looks like new",5.0 out of 5 stars
The battery is extremely short lived. It will show over 50% charged and then turn off within 5 minutes. The phone has to be constantly charging.  Not worth it for the price that was paid for a refurbished phone.,1.0 out of 5 stars
"phone is ok, battery is not good",2.0 out of 5 stars
Super crappy battery sent seller a message and no response,1.0 out of 5 stars
"I bought this phone for my mom who does not live in the US. On the outside it seemed ok. But when she introduced the sim card she noticed that the screen had a big pink stain. It's on the screen, all the time, making it really difficult to use.",1.0 out of 5 stars
didnt work! said it needed a sim card and wouldnt proceed past the set up screen because it didnt have one. We bought for use as a wifi only device.,2.0 out of 5 stars
"Easy to move to new AT&T non contract account.  Charger wasn't iphone brand but works great.  We read bad reviews on this refurbished phone, but phone exceeded our expectations.",5.0 out of 5 stars
Bought this for my nepbew and he has had problems with it ever since. The phone runs hot and the battery doesn't stay charged.  He is so mad because he really loves the phone.,1.0 out of 5 stars
It said comparable to AT&T but I received a Verizon Apple iPhone. And it keeps dying at random times first time my phone was at 30% yesterday it was 52% nor today at 40%.,1.0 out of 5 stars
The phone is perfect. It looks and operates just like new. A really great bargain.,5.0 out of 5 stars
Battery died fast,4.0 out of 5 stars
Great Item,5.0 out of 5 stars
"I wanted to go back to a smaller phone after using the phablets for the past 5 years starting with the Note 2.  I was in Japan for a summer and noticed that nobody was using an oversized phone.  Thought that was interesting, so I bought this and it's been great.  It just fits in hand better, I can reach all parts of the screen with my thumb, and the battery just lasts longer than the new phones.  Still the seamless iphone experience if that's what you're after.",4.0 out of 5 stars
Good,5.0 out of 5 stars
"Worked for a couple of days. Now the battery doesn't hold a charge and it dies after 10 minutes. When I plug it back in, it shows 70 percent charged and it just goes up and down. Have to buy another one.",1.0 out of 5 stars
"DONT BUY IT keep you time ""Refurbished NEW "" UFFF yea people rigth about the battery only 1 hour hold battery 100% to 0 WATH what is tha No good for the price 200$ Naaa is used scratch dent dirty Naaa Of course I return",1.0 out of 5 stars
Would you not think a phone would work after 1 month of use. The ringer toggle quit working after having it for 31 days. Would like a replacement but they have a return policy of 30 days. I think they know more about the garbage they are selling then they let on.,1.0 out of 5 stars
I bought this for my girlfriend and everything seems to work properly.  Activated it this morning and we're just waiting for the carrier to update it so data works.  Only issue is we have to push the right side of the power button to turn it on and off.  Holding the middle of it only locks the phone.  Probably because the power button was replaced when refurbished.  Other than that it's fine.  I will be ordering myself one next week from the same seller.,4.0 out of 5 stars
The phone arrived on time and looked good but the battery is very unpredictable and the phone has to be charged constantly. That makes the phone very unreliable. Very disappointed!,1.0 out of 5 stars
My daughter loves her phone,5.0 out of 5 stars
BUYER BEWARE- Worst phone ever. Only worked one week without a peoblem. Now phone will not even turn on. Been ripped off twice as we returned another iPhone last month.,1.0 out of 5 stars
Battery tested by Apple and battery has to be replaced (needed for replacement or would have returned. Now another $59 & tax. No apple box or chargers either! Cheap is expensive,1.0 out of 5 stars
"I have no idea why I didn't check the reviews before I purchased from this vendor, but I wish I had.  As others have mentioned, the battery dies almost immediately and certain apps do not work at all.  I can't believe that this device was actually checked out and ""certified"" before they shipped it to me.  I was able to get a refund, but a  huge hassle to have to find another phone.",1.0 out of 5 stars
Bought it for my kid for Xmas. Went through a grand total of 4 batteries. That’s including the one that came with the phone. Buy new not refurbished. It’s also taking forever to get my refund .,1.0 out of 5 stars
Love my phone,5.0 out of 5 stars
"This unlocked iPhone 5 that I bought is a really nice iPhone, I'm happy I decided to upgrade my phone. Hopefully the next person that orders one gets a good battery because the one that was in my iPhone 5 was shot so now I have ordered a replacement battery.",5.0 out of 5 stars
said it was factory refurbished the battery will not hold a charge I had already installed a glass screen protector which cost $40 and didn't want to spend another 40.00 on another screen protector so I had battery replaced by Apple. Not happy,1.0 out of 5 stars
This is not at all what I ordered...the phone will not even cut on. This phone will not charge even charge. I'm so unhappy and it will be returned immediately. Not to mention it has scratches & dings on it... never again,1.0 out of 5 stars
"Phone was guarenteed refurbished & began having battery malfunctions, glitches, resetting unexpected, the keyboard touch screen wouldn't register touch. Maybe jus 1:10 or 1:100 but I returned mine. Return process was smooth.",1.0 out of 5 stars
Working great!,5.0 out of 5 stars
My son loves this phone. Pricey for second hand though. Came fast and looked new.,5.0 out of 5 stars
"Nice phone 🤔 Only thing I dislike is the first two days I had it it died before it hit 0 % 😑 , after that it haven't done that . And it's now holding a charge 😛",5.0 out of 5 stars
"I LIKE THIS PHONE ESP SINCE IT IS LARGER THAT MAKES IT EASIER FOR ME TO READ.  NOW THAT I HAVE IT FOR SOMETIME AND IT IS REFURBISHED I HAVE RECOGNIZED SOME PROS AND CONS.  U HAVE TO RECHARGE THE BATTERY EVERY 3-4 HOURS DURING THE DAY, DOESN'T LAST TOO LONG.  SOMETIMES IT ACTS A LITTLE CRAZY BY NOT BEING ABLE TO SEND/RECEIVE TEXT MESSAGES AND/OR MAKE A CALL WHEN IT FREEZES UP.  I JUST SHUT IT DOWN AND THEN RESTART AND ITS FINE.  THIS HAS HAPPENED 2 TIMES SINCE I'VE HAD IT.  THE PHONE ITSELF IS VERY CLEAR AND TAKES GOOD PICS.",4.0 out of 5 stars
"Found out it was water damaged, and the Battery life doesn't last at all, it tells me it's fully charged in twenty mins but it dies in 10, it's so annoying. If you're going to buy a cheap iPhone don't go through these people.",1.0 out of 5 stars
"Would not recommend to buy this phone, the battery doesn't stay up",1.0 out of 5 stars
Love it,5.0 out of 5 stars
Junk this phone keeps shutting off on its own,1.0 out of 5 stars
This phone is horrible. Despite all the negative reviews I said okay well let's give it a try. Horrible the battery dies not last longer then 6 minuets (literally). If it was for the mophie phone case to charge it the phone would be un use able. Do not buy this product!!! Returning it!!,1.0 out of 5 stars
"Bought this phone for my son, great buy!",5.0 out of 5 stars
Seller delivered as promised.did not receive original earphones and charging adapter.mobile looks new and working good.,4.0 out of 5 stars
"It is an Apple iPhone 5 16GB - Unlocked - White (Certified Refurbished) This phone has battery problems, problems with the touch screen and the camera.",1.0 out of 5 stars
The phone says certified refurbished but it is broken.  Won't accept a SIM card so it's basically useless.  I took this to Apple and they said it's not even a true Apple phone.,1.0 out of 5 stars
Just what I needed at an affordable price,5.0 out of 5 stars
it works nice,3.0 out of 5 stars
"The on/off button sticks so it's hard to lock the phone, also the battery doesn't hold its charge well. I think that's a common problem with iPhones . It can go instantly from 60% to 20% and then from 20% to zero and turn off completely.",2.0 out of 5 stars
"This phone was a great purchase, however, it took a few days to work out the bugs.  After that it works perfect!  I love it!",4.0 out of 5 stars
I am so happy with my phone! Everything works great! Battery life is long! If I ever need another replacement I'll be ordering from this Company again!,5.0 out of 5 stars
Size,5.0 out of 5 stars
"Phone came with 0% battery. Took hours to charge and when 100% charged, it took 10 mins to drain the battery to 50%. Phone shutdown occasionally. I also noticed LCD defect while pressing the screen. Screen also flickered a lot. Phone was returned in less than 24 HR . Very bad job by the vendor",1.0 out of 5 stars
Came Boxed Nice and seems to be working Great. My wife is very Happy.,5.0 out of 5 stars
It came as it’s said and works great a have not problem whit at all,5.0 out of 5 stars
"Works great, zero problems.",5.0 out of 5 stars
Is ok,4.0 out of 5 stars
"Phone works fine, but the battery isn't great. Just have to keep a charger on you. Other than that, you would never know this was a refurbished phone.I feel like it is slightly overpriced for just being a 5 and being refurbished. I should have bought the 5S new for about 20$ more.",3.0 out of 5 stars
"My daughter loved it, and was exactly as portrayed.",5.0 out of 5 stars
thank u,3.0 out of 5 stars
"Garbage! Faulty battery that won't charge. Recalled by Apple. Too late to get it fixed thru recall. Disappointed that I had to pay out of pocket for a new battery. I don't have time to wait for return shipping. Incredibly disappointed. Be wary. Right now, I'm gonna say do NOT buy!!! Wanna fix this seller? I'm not gonna waste my time mailing it back and forth. Got an idea?",1.0 out of 5 stars
el celular no funciono nunca y no me devolvieron mi dinero son unos ladrones y estafadores,1.0 out of 5 stars
This phone says it's unlocked for GSM networks but it is not! It will not work with AT&T!!!!,1.0 out of 5 stars
My wife loves her new phone.,5.0 out of 5 stars
Pleased,5.0 out of 5 stars
Had to replace battery right away everything else was ok,3.0 out of 5 stars
I got defective battery,1.0 out of 5 stars
"So I gave it a star because I received something in the mail.  We have the phone now activated and have tried to work with it for almost 2 months.  Out of the box (obvious 3rd party refurb) the packaging was cracked, an edge was chipped, and it had all the pertainate information on a big sticker, that took goo gone to remove, on the back of the phone.  The data has never worked on this phone.  We have been arguing with Net10 this whole time blaming them for the shorty service but now believe it has to do with the hardware. For the last 3 or so weeks a new development is random, back to back repeated, unprompted restarts.  We don't tell it to do it.... it just does.  Today I pulled it out of the case we have it in only to fine that as I turn the phone something dense shifts inside.  I have to assume that this is the battery loose inside the case as there is nothing else with this kind of density in the hardware.  I have to imagine that if the battery is loose and has been the delicate internals are likely a mess.  I will update posting as soon as I hear from those seller on this l, so far, abysmal example of Apple hardware.",1.0 out of 5 stars
As soon as the 60 days were up the phone has stopped working..bad screen..black with white lines running through...so disappointed..we don't know if it will fix..out $300!! Unacceptable!! Only gave the one star cause it made me.,1.0 out of 5 stars
This phone is great. The small annoyances of the 4S are gone with the 5. And buying refurbished is even better. A practically new phone for half the price? SOLD!,5.0 out of 5 stars
good phone still working,3.0 out of 5 stars
Battery is bad. Not keeping the charge at all.,5.0 out of 5 stars
Good buy,5.0 out of 5 stars
Good buy.,4.0 out of 5 stars
"Phone works great, but camera is a little glitchy.",3.0 out of 5 stars
I was not sure what to expect but knew my mom would not want to spend the money for a new iPhone.  So we took a chance.  The phone came in excellent condition.  Took it to AT&T today with her old flip phone and the manager cut her old SIM card to fit the new phone and we were in business.  Put an invisible shield on it and Mom is thrilled and having a blast with her new phone.  Only negative was it need to be completely charged but that was not a big deal.,5.0 out of 5 stars
When it came I had battery problem and it was always over heating I didn’t send it back because sometime the battery will stay full and sometime it over heat. I didn’t purchase anything,1.0 out of 5 stars
The phone does not stay charged,1.0 out of 5 stars
I love it!!!,5.0 out of 5 stars
Was dead when I received it and it won't charge with any chargers,1.0 out of 5 stars
Excellent quality,5.0 out of 5 stars
"Got the phone in December 2016 and it's April 27, 2017 and the phone does not work. I was iffy about buying through Amazon. Should of went with my instinct. 🙁",1.0 out of 5 stars
Bought this for my daughter who had her brand new IPhone stolen. Phone looks good but battery only lasts one hour.  When I tried to call Amazon they could not give me sellers direct info. Said they can contact seller for me. 15 minutes later still on the phone waiting for a solution from Amazon. Amazon is not standing by this product,1.0 out of 5 stars
Battery kept dying but they refunded me quickly!,5.0 out of 5 stars
Works graat,5.0 out of 5 stars
"Phone looked great but when I tried to activate the SIM card it wouldn't take any card I put in it. Tried three different carriers, the return was pretty smooth.",2.0 out of 5 stars
Very dissapointed.  We were expenting a cleaner unit and the on-off bottom does not work.,1.0 out of 5 stars
There were a couple of issues with this phone. The charger they sent with it would not work and the battery dies really quickly.,3.0 out of 5 stars
The iPhone itself was in excellent condition but the battery is just no worth the purchase even when fully charged the phone can barely last 2 hours and shuts off by itself even when it's nowhere mead dead. I STRONGLY WOULD ADVISE YOU TO NOT BUY THIS PRODUCT UNLESS YOU WANT TO SPEND ANOTHER 60+ to replace the battery.,1.0 out of 5 stars
"The battery is very bad , you charge it and the minut after, you have charge it again.",1.0 out of 5 stars
"Did not ever charge for use, directly out of the package.",1.0 out of 5 stars
"The product was excellent,  loved it.",5.0 out of 5 stars
The Apple IPhone 5 didn't meet my expectations it's keep on going off and on.,1.0 out of 5 stars
I'm very pleased with my iPhone 5 16GB . It looks and so far works great ! No-one knows i brought it used !!,5.0 out of 5 stars
I couldn't use I couldn't get my password to activate. It might not have been a problem with the phone it just did't work out for me.,2.0 out of 5 stars
As expected,4.0 out of 5 stars
The battery is failing,3.0 out of 5 stars
"The product came on time as it said it would. All the components that said would be included were also with the product. The only downfall is that it's been a month and the phone doesn't operate as it should. It dials random numbers on its on, it won't stay powered off when I've powered it off especially after a manual power of during charging and it constantly shuts off while listening to music. The iTunes does not work I had to download a whole different music app that is beneath satisfactory. Not happy with the refurbished make of this IPhone. I bought it because it was labeled as ""Refurbished-New"" There's nothing new about this Refurbished phone its very much used. I ended up buying a newer model from another vendor. Also Refurbished but without all the malfunctions I had with this IPhone from this vendor and 67 dollars cheaper. But Thank You!",1.0 out of 5 stars
Stopped working after 20 days of use.  Awesome...,1.0 out of 5 stars
Exactly as described. Condition excellent. Would purchase again.,5.0 out of 5 stars
My iPhone got locked out and is requesting the iCloud acct & password,1.0 out of 5 stars
"great phone, i sent it to Mex and my friend was able to use it just fine over there.",5.0 out of 5 stars
Excellent !!,5.0 out of 5 stars
The phone is almost new in the outside and functions perfectly. The only drawback on my side is that the battery is very weak but of course I couldn't expect everything on the phone to be perfect for half its price so overall I am very happy with my Iphone :-),5.0 out of 5 stars
"We ordered two phones, recovered them yesterday. One is fine thus far, mine you can't hear out of and people can't hear you and if you or they can it echoes.",2.0 out of 5 stars
"This is our 2nd iPhone 5 from this seller. The first phone came with almost no battery life, but was pleasantly returned & replaced. The replacement phone has more limited battery life than I would like, but not nearly as bad as the original.",4.0 out of 5 stars
I didn't check when it arrived and I send them to India .one is working fine but other is asking for PIN number .Not able to use that phone.what to do.,1.0 out of 5 stars
"Bought unlocked, works in Asia too with GSM carrier.",5.0 out of 5 stars
phone dies at 50% charge.  Other than that its great.,3.0 out of 5 stars
good,5.0 out of 5 stars
Phone is perfect...just like new.  Very satisfied.  Thanks,5.0 out of 5 stars
"Bad battery, can't hear anyone. Honestly super disappointing.",1.0 out of 5 stars
"This was nicely packaged on arrival. It eventually became useless as a phone just shy of the 90 day warranty, wouldn't hold a charge, screen became ""wavy"" and un readable wouldn't connect to carrier. Ultimately wouldn't even power up.",1.0 out of 5 stars
unable to hear the voice ..voice system is bad..,1.0 out of 5 stars
Never rang for incoming calls and never alerted me when I received texts.  Everything I tried to do with the phone failed miserably...even putting in my privacy code took 4 or 5 times to unlock the phone.,1.0 out of 5 stars
Nice phone!  Great service!  Thanks.,5.0 out of 5 stars
It was unlocked  . Although it had some scratches .,3.0 out of 5 stars
This refurbished iphone 5 is DEFECTIVE AND DEFINITELY SHOULDNT BE SOLD TO ANYONE! CAUSE I DEFINITELY GOT RIPPED OFF!!,1.0 out of 5 stars
Second one we've ordered. The first one the screen fell out of it and the second one had a bad battery in it.,1.0 out of 5 stars
Wonderful,5.0 out of 5 stars
my son loves it,5.0 out of 5 stars
Very happy with this phone,5.0 out of 5 stars
Very good product. No problems so far. Looking forward to a great experience. I would recommend this product to anyone. Great job guys.,5.0 out of 5 stars
My phone would not work with Verizon. It's false advertising. It needs to explicitly state that you can't use it with the leading cell service!,1.0 out of 5 stars
was not impressed with the phone after sometime the phone was always on the charger i had to replace the battery and its performance was slow.,1.0 out of 5 stars
Had to take it to apple and get the battery replaced,3.0 out of 5 stars
"I only received 01 phone, and It was iphone 4, I ordered  02 iPhone 5",1.0 out of 5 stars
Purchased 3 months it works well but battery gets exhausted quickly,4.0 out of 5 stars
"Excellent, fast delivery",5.0 out of 5 stars
I didnt like phone and did not last long,4.0 out of 5 stars
I only had the phone 9 months before the malfunctioning battery popped the screen off.,1.0 out of 5 stars
It didn't come with a charger so I had to go buy that.This is a new phone for me because I've never had iPhone.No instructions as how to set up.I would buy from this dealer again but I'll always ask more guestions.,4.0 out of 5 stars
My granddaughter loved this I - phone for christmas.  Just got it activated yesterday.  Still trying to figure out how it all works.  Wish it could have had the instruction book but for the money it was a great deal.,5.0 out of 5 stars
It ruined quickly,1.0 out of 5 stars
Excelente,5.0 out of 5 stars
"I bought 2 unlocked iPhone 5s, but one of the phone was locked and I don't know what the original carrier is to unlock it.I called customer service they said to return, yet I bought the phone to my brother who lives in Ethiopia.",1.0 out of 5 stars
The battery goes from 50 to 16 in a few seconds?,1.0 out of 5 stars
Buenisimo!!!,5.0 out of 5 stars
"Really bad iphone. The screen should be white and this is YELLOW! The battery is terrible and the product said was NEW and is NOT NEW AT ALL! THE WORSE PRODUCT I HAVE BOUGHT EVER! And the phone has a lot of crashes, of course is not new, you lied to your customers! I want my money back!",1.0 out of 5 stars
very good,5.0 out of 5 stars
Poor sound quality. After a couple of weeks wouldn't hold charge very long. Now won't even charge. Will be returning it ASAP.,1.0 out of 5 stars
Phone keep messing up,1.0 out of 5 stars
Bad battery but I guess that's what I get for buying an iPhone 5,3.0 out of 5 stars
"Got the package and was surprised that the iphone had no scratches. It really looked new! The phone plan set up was virtually effortless; it was very easy, and all of the functions were exceptional. I am satisfied with this purchase.",5.0 out of 5 stars
I'm wasn't to happy it didn't support Sprint,3.0 out of 5 stars
Great Thanks,5.0 out of 5 stars
Waste of money not unlucked,1.0 out of 5 stars
Started dropping service after warranty expired. Barely works.,1.0 out of 5 stars
Excellent product!,5.0 out of 5 stars
Iphone stopped connecting to service and says there is no service even after troubleshooting and contacting wireless provider to investigate. Useless!,1.0 out of 5 stars
"Don't buy this iPhone, the battery doesn't work well and I have to charge the phone every hour, the iPhone also works very slow , I really really don't recommend you to buy this iPhone, I don't wanna give this post a star but I have to, so I can share my experience I had with this iPhone",1.0 out of 5 stars
"Not as good of a deal as it sounds, I had to buy a new battery 2 weeks after purchasing for $79.00.",1.0 out of 5 stars
Phone good but not hear phone?,4.0 out of 5 stars
A little trouble setting this up. But it works great. Great price.,4.0 out of 5 stars
"Was not unlocked when I went to use it in Philippines. Had to take it to store to have them unlock it, very disappointed.",2.0 out of 5 stars
Never Worked,1.0 out of 5 stars
Not truly unlocked. It was sprint phone.. wasted money when took it overseas,1.0 out of 5 stars
Great product for an amazing price..perfect gift for my daughter. .she loves it,5.0 out of 5 stars
"This Phone didn Charge.. it was Faulty .. the battery Drained fast .,  i had to return it",1.0 out of 5 stars
"Completely used battery, got it changed, still doesnt work, crap product.",1.0 out of 5 stars
"Phone battery dying quickly, won’t connect to blue tooth. Want money back please contact Taryn.ixcoy@aol.com",1.0 out of 5 stars
Phone looks brand new and definitely worth the money,5.0 out of 5 stars
Worked for five months now the phone is constantly restarting itself and I've restored it about five times in one week! Would not recommend,1.0 out of 5 stars
"My wife loved the phone, only had one small mark on side but battery keep having issues.",3.0 out of 5 stars
"the phone did,nt even turn on when i got it extreamly upset",1.0 out of 5 stars
"This iPhone is defective. It turns off all the time, although it's new but it is defective.",1.0 out of 5 stars
Great purchase had a bit of problem getting FaceTime but eventually it was sorted out with couple tries. Working like new,5.0 out of 5 stars
Didn't lime how i couldn't use my phone subscriber so I had to return it it was also dirty as well,1.0 out of 5 stars
LOVE IT,5.0 out of 5 stars
We called the carrier repeatedly and every time we were told  it had never been unlocked. We gave up trying to get it setup and returned it.,1.0 out of 5 stars
Works good but it glitches,4.0 out of 5 stars
Phone does not hold own charge. Has to be on charger 90% of the time. Will cost over $100 to replace battery. Horrible! Had to rate before could write review,1.0 out of 5 stars
I had no problem. Had the same phone before.,5.0 out of 5 stars
Great product and works well.,5.0 out of 5 stars
Found a dent close to the charging port which was not mentioned earlier when describing the product.,2.0 out of 5 stars
"Dear, the purchase I made, was a gift to bring to Ecudor, the phone that was purchased with the imei # 990002843981596, is not unlocked, ie can not be used, I request your help to activate the phone from Ecuador.",2.0 out of 5 stars
The battery would not hold a charge longer than an hour and it took several hours to charge.,1.0 out of 5 stars
I am highly upset this iPhone does not turn on I’ve been trying for the last 20 minutes.,1.0 out of 5 stars
Not satisfied at all. The iPhone came with a pink sting in the center of the screen. No mater how you tweak the brightness of the screen that pink spot is always there. Annoying.,1.0 out of 5 stars
Excellent buy!,5.0 out of 5 stars
This is one of the best phones out there.,5.0 out of 5 stars
Works very well. No problems whatsoever. I am very happy with my purchase.,5.0 out of 5 stars
"So disappointed! The entire screen had a yellow ring around it making the display horrible. Every corner and the back of the phone was dinged and scratched... the sim card holder was bent too. Everything that could be wrong with it, was.",1.0 out of 5 stars
Good morning I received a used phone and with a box that is not the phone I would like to make the claim...,1.0 out of 5 stars
Perfect condition like new. I love it!,5.0 out of 5 stars
"When I got it, it looks decent to me. But when I switched it on, it center portion of the display was reddish.. I had returned it !",1.0 out of 5 stars
It's great! Just what I expected,4.0 out of 5 stars
Battery life is way too low. Looks like the battery was not replaced on this device at all,3.0 out of 5 stars
This phone it doesn't work and the battery is almost dead I want to return this phone back but I don't know how can you do that,1.0 out of 5 stars
